"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FTH1P16"	0.030374284409544	1.79554534007888	0.25610794877829	0.798330972429015	0.831075340858854	-7.45749258498909
"BLCAP"	-0.0171544858828065	3.19885591144754	-0.255607406302778	0.798716529284037	0.831390162677253	-7.45762131143246
"XIST"	0.0540840819379242	1.08450917853352	0.254617032177668	0.799479539158226	0.832097771813307	-7.45787526854794
"AGAP9"	-0.0179674118502717	0.858343632342346	-0.254044348817358	0.799920837825939	0.832470431705629	-7.45802166977003
"ELP5"	-0.0153276024564919	3.3401431358486	-0.253860197384335	0.800062755103125	0.832531482937695	-7.45806867642117
"TESK1"	0.0141772179689466	3.32507719768237	0.253704375064662	0.800182845624081	0.832569811282989	-7.45810842516486
"PDCD4-AS1"	-0.0165255777843158	1.36704271292079	-0.252314393193311	0.801254300595988	0.833522587630026	-7.45846191725623
"SH2D1A"	0.0305948701925964	1.360095543257	0.252300173747543	0.801265263488744	0.833522587630026	-7.45846552343916
"RPL10P6"	0.0839964240806492	1.95799434278004	0.250945919665228	0.802309546252524	0.834522099284922	-7.45880804442812
"ELOVL7"	0.02859109065386	1.84555483240184	0.250002967490604	0.803036880275186	0.83519176315672	-7.45904545055277
"SVIL2P"	-0.00794327981859821	0.355087972771347	-0.249836265422657	0.803165481771961	0.83523864576951	-7.45908732809936
"ACVR2A"	0.0139925617387364	1.63816527742156	0.249519420278771	0.803409925295746	0.835405974103927	-7.45916684646025
"ISY1-RAB43"	-0.00123458172777684	0.00640145504259842	-0.249311375425668	0.803570440854602	0.835486006295074	-7.45921900448073
"PANK2"	-0.0139482607901753	2.31706794880211	-0.249062947948629	0.803762124342281	0.835598424308432	-7.45928122972234
"FITM2"	0.0178480751024566	2.39017888268403	0.248850829993569	0.803925801328684	0.835681706162874	-7.45933431123851
"NADK2-AS1"	0.00917730286248425	0.276288799972886	0.247744884220514	0.804779325353313	0.836481992883601	-7.45961033711619
"NGFR"	-0.026841175338072	0.785582124253192	-0.246171774634664	0.805993793478659	0.837657237038723	-7.4600008435505
"WNK4"	0.014319970747338	0.243556634316145	0.245204262874289	0.806740965223115	0.838346633298467	-7.46023978317139
"NDUFB4P8"	0.0055217966724965	0.0936178907430149	0.244444965141303	0.807327466580798	0.838868938674977	-7.460426643344
"GOLGA8A"	-0.0362898994450878	1.45269910643228	-0.243875144954555	0.807767682660263	0.839239150815858	-7.46056649359669
"RUBCNL"	0.019571136367544	0.939627697262649	0.243067841221708	0.808391472849476	0.839799992571656	-7.4607640709564
"HOXA6"	-0.0161610171680753	0.567828472716073	-0.242619386709557	0.808738039556398	0.840070547048782	-7.46087354177226
"EBF2"	-0.00702470886412104	0.227489458140813	-0.24251343777486	0.808819922698567	0.840070547048782	-7.46089937514108
"CTNNA3"	-0.00385151337919948	0.0402361028842771	-0.241906489510993	0.809289046433666	0.840407422761572	-7.46104714917402
"R3HDML"	0.0151040405024298	0.165435872238355	0.241876344334022	0.809312348119394	0.840407422761572	-7.46105447899445
"TMEM259"	0.0163570160368414	4.54596866742982	0.239386399361235	0.811237620879085	0.842319199334529	-7.46165676027057
"C6orf10"	0.00184088407735597	0.0216899778511448	0.238176193241225	0.812173793939654	0.843203689721402	-7.46194724307054
"PDCD7"	-0.0106744424877196	2.82022493352035	-0.236191596871118	0.813709596597392	0.844710470878638	-7.46242041729036
"CEP104"	0.0142982672403518	2.55678231654491	0.235094281467029	0.814559078780898	0.845504545132757	-7.46268034488577
"PIM1"	0.0247031753677192	4.33581618800895	0.23363600702278	0.815688337742321	0.846588830038735	-7.46302390368151
"ADGRF3"	0.00511469725228425	0.198332974484219	0.233219595468837	0.816010869952854	0.846744011284932	-7.46312161521263
"LINC00322"	0.00878173618358422	0.175297128358083	0.233126603509797	0.816082901334196	0.846744011284932	-7.4631434121144
"ADAMTS13"	-0.0125258370842402	0.498288345324539	-0.233029387024652	0.816158206708313	0.846744011284932	-7.46316618994105
"FAR1"	-0.0151975798342101	3.12201924806798	-0.233005703643648	0.816176552477546	0.846744011284932	-7.46317173752046
"TNFSF13B"	0.0324781783964561	2.87234194178472	0.232259988065257	0.816754255518401	0.847255451782574	-7.46334612533628
"ZDHHC20P1"	0.0162748499631861	0.374203625382495	0.229836694540109	0.818632266970218	0.849042888835406	-7.46390896355325
"DDA1"	-0.0124287954652624	3.24897196796193	-0.229817491259003	0.818647153415099	0.849042888835406	-7.4639134001865
"FOXN1"	0.00911718464288774	0.214191564947667	0.229618153516884	0.81880168458174	0.849115093416717	-7.46395943233906
"AZGP1"	-0.0736132479668248	3.39057169077529	-0.229310910422728	0.819039880406175	0.849274036091015	-7.46403030442271
"SLC2A3P4"	0.00401484397592806	0.0759836178162675	0.229038359198128	0.819251194889517	0.849317319576803	-7.46409309474326
"DND1P1"	0.020330266431849	0.919919193722047	0.229037983140526	0.819251486463784	0.849317319576803	-7.46409318132783
"CENPB"	-0.0170627123566662	5.14535168673219	-0.228690163777763	0.819521177199218	0.849508839223819	-7.46417320342678
"ZMAT5"	-0.0140300234159638	2.26542828501167	-0.227758035892135	0.820244033233933	0.8501700178627	-7.46438705708538
"BRAF"	0.0151929239199999	2.05295581986211	0.227109541851609	0.820747025326392	0.850539749693654	-7.46453532324498
"EXOSC6"	0.0156530989903505	2.80519100238009	0.227078816838942	0.820770858454376	0.850539749693654	-7.46454233747056
"ANKFN1"	-0.0182739013095187	0.417013245865574	-0.226391520266157	0.821304032278611	0.85100407447789	-7.46469899286198
"RTN3"	0.0134202592722801	5.06578764666035	0.225368049336095	0.82209815005224	0.851738655255118	-7.46493139313885
"MMAA"	0.00853870213868424	1.2294046562651	0.225106198382931	0.8223013516231	0.851860925746504	-7.46499068280556
"SLC16A4"	-0.0439671960037722	3.21883518491829	-0.222145228446291	0.824599960743083	0.85415367800195	-7.46565632888699
"FOXK1"	0.021351088143859	2.33708311576123	0.221779725666373	0.824883807698232	0.854359200101742	-7.46573788579281
"MEP1B"	-0.00143815307535333	0.0205667632704623	-0.220969155966059	0.825513373306743	0.854922714692153	-7.46591827449563
"DMXL2"	-0.0216145956440355	1.84630616437504	-0.220811932568468	0.825635501147629	0.854960651493869	-7.46595318745127
"CHRFAM7A"	0.00214970389540105	0.0570869107678596	0.22061928315254	0.825785153006016	0.855027079111634	-7.46599593324175
"TMEM191B"	-0.00813717345147366	0.144275739307716	-0.219240536750807	0.826856362927947	0.856047585596798	-7.46630076669446
"HAS2-AS1"	0.0139695645036965	0.407300935092394	0.219007889875904	0.827037148974676	0.856146116951011	-7.46635201539859
"GUSBP9"	-0.00758366416289824	0.219207410265928	-0.2182239184147	0.827646428593333	0.856688157119691	-7.46652431257287
"SELENOT"	0.0213361366292979	4.8417614296536	0.217650944194197	0.828091793856435	0.857060436613988	-7.46664984739015
"SUCLA2"	0.0120299210635086	3.34720064305158	0.217229365286958	0.828419517324411	0.857300586902665	-7.4667420019305
"TRAM2-AS1"	-0.014490835859158	1.96303123130709	-0.217131901539495	0.828495287182735	0.857300586902665	-7.46676328149566
"LINC02172"	0.001926276486847	0.0382877926450184	0.216914648683225	0.828664188806495	0.8573866412897	-7.46681068065268
"MPO"	0.0116967463090017	0.277377874560369	0.216368611930174	0.829088736456903	0.857737157518004	-7.46692960293492
"SLC9A8"	-0.0145098759466671	2.37444327563386	-0.216250209768714	0.829180801698499	0.857743665768593	-7.46695535043341
"CAPN6"	-0.0377756008817842	0.830031098742994	-0.215776294081981	0.829549325195104	0.857973411017683	-7.46705826621259
"PCNPP5"	-0.00616163374192275	0.188401534914242	-0.215739785905897	0.829577716043353	0.857973411017683	-7.46706618498817
"NCAPH2"	0.0142572772666658	3.79944021582526	0.215465731023751	0.829790844009684	0.857973411017683	-7.46712558588789
"INTS9"	0.0103492143547368	2.2768568073586	0.215434056663388	0.829815477456304	0.857973411017683	-7.46713244638455
"GALNT12"	0.0272655461368418	3.22627906686351	0.215412961911618	0.829831883136303	0.857973411017683	-7.46713701483563
"LRRK1"	0.0141125579437016	1.35395032897259	0.214664113648961	0.830414321429557	0.85848684113466	-7.46729890192818
"AGAP6"	-0.016432448127877	1.22608677539852	-0.214524371244192	0.830523020571043	0.85851046161985	-7.46732904927584
"FAM27C"	0.0116077020911036	0.446081576567622	0.213792458048733	0.831092395561385	0.858941397411567	-7.46748662824952
"MIPEP"	-0.0153117170282449	2.52572164793939	-0.21376764980888	0.831111696135433	0.858941397411567	-7.46749195996915
"DNAJC28"	-0.0088489506118421	0.636700813172921	-0.213181618575037	0.831567652839364	0.859323811965861	-7.46761772841968
"CLEC18A"	-0.00146095837403141	0.0248118840178111	-0.212963681253752	0.831737231812869	0.859410241592136	-7.4676644120523
"CDC20B"	0.0118402735278512	0.195083039098161	0.212401375498309	0.832174803575197	0.859773534017148	-7.46778464134913
"MT-CO2"	-0.029398409883683	12.0043631919055	-0.211899604903879	0.832565312946898	0.860088133209605	-7.46789165916346
"DNAH8"	-0.00163712692520719	0.0349755033844285	-0.211613654054607	0.832787876582974	0.860229187669635	-7.46795253372945
"AAK1"	0.013357988719263	1.550096276662	0.211330033228739	0.83300864011167	0.860368353761279	-7.46801283113176
"CELSR1"	-0.0237044873868424	3.4531708215036	-0.211085710064979	0.833198825998455	0.860475912422239	-7.46806470911749
"NFX1"	-0.0134235875492994	3.04257287301325	-0.210784722962585	0.833433133790587	0.860629010523117	-7.4681285363159
"RPL30P2"	0.00654506377335616	0.112207372979606	0.210415573062847	0.833720524370236	0.860836886288318	-7.46820669383614
"GLUD1P3"	0.0126275746563156	1.04256085303718	0.209954957650828	0.834079154245568	0.861118267856255	-7.46830402473787
"INTS4P2"	-0.00469838571460174	0.115581665829169	-0.209217142429501	0.834653681564534	0.861622464709956	-7.46845948556079
"TACR3"	-0.0071401419033286	0.0650681011541825	-0.208825573794758	0.834958627423208	0.86184829420232	-7.46854176862341
"ACER1"	0.00197914421418596	0.0380888156460702	0.208520971538074	0.835195862989105	0.862004193403968	-7.4686056703198
"ZNF433-AS1"	0.00538570265110527	0.427134767952096	0.208296732048899	0.835370518755028	0.86209547859136	-7.46865265336077
"PPP3CB"	-0.0105048037056137	3.52879530131649	-0.208008241245538	0.835595230715946	0.862238397189089	-7.46871302414991
"PPEF2"	-0.00103775558804386	0.00828557264779281	-0.207178322925472	0.836241748486534	0.862816496581236	-7.46888623010284
"CEACAM16"	0.00257226912463036	0.0449835559406854	0.206619002152398	0.836677530315775	0.863177066249639	-7.4690025714008
"RBPMS2"	0.0260438773462457	1.58518326431121	0.204409786106935	0.838399285065695	0.864862685480668	-7.46945902631958
"HTRA4"	-0.025916152290979	0.838527280518423	-0.204300633608333	0.838484373573508	0.864862685480668	-7.46948145164119
"GATA3-AS1"	0.00132750502541158	0.0161650261632575	0.204014148223532	0.838707708883585	0.864988967650944	-7.46954025297434
"RPS2P1"	0.00229661646348772	0.0452161893339684	0.203921673822213	0.83877980193112	0.864988967650944	-7.4695592158094
"FOXS1"	-0.0215329765266314	1.19828487863118	-0.203495999635697	0.83911167521769	0.865241983107538	-7.46964639392548
"TRGV3"	-0.0109595109807474	0.405419877744656	-0.203225245952733	0.839322781129791	0.865370431106084	-7.46970174959094
"LRRC55"	0.00892348444952809	0.218420852547806	0.202971508702727	0.83952063000863	0.865485185575908	-7.46975355939277
"LINC02516"	-0.00491376144197543	0.104627452458295	-0.202744991862637	0.839697262748723	0.865578046334113	-7.46979975650115
"TRAF3IP1"	0.0189580719149132	2.75336185089132	0.202467378630828	0.839913750462282	0.865685131034678	-7.46985630419216
"RASGRP3"	0.0152281706195265	1.35337745684822	0.202389757945488	0.839974282642948	0.865685131034678	-7.46987210108119
"GRB2"	-0.0119669358528078	5.4303247905871	-0.20215410962515	0.84015805791551	0.865785302880781	-7.46992002171008
"YIPF7"	0.00133614545653228	0.020227687640297	0.201893188142374	0.840361553291908	0.865905773613507	-7.46997301671876
"PYROXD1"	0.0133991676332283	1.84075167253872	0.201437073578789	0.840717307739452	0.866183090603185	-7.47006549254616
"HMGB1P40"	0.0032614325341193	0.0700003820178579	0.19916560646842	0.8424894672535	0.867834423116259	-7.47052291331497
"GAPDHP32"	-0.0030865827859193	0.0634304530940105	-0.199087685375558	0.842550274345019	0.867834423116259	-7.4705385128549
"CD3E"	-0.0323965873514211	2.98723432118727	-0.199049028327478	0.842580441403576	0.867834423116259	-7.47054624960172
"LINC00304"	0.00165383289547825	0.0337129304183793	0.198456277080219	0.843043039937605	0.868221462345628	-7.47066469368128
"LINC01340"	0.00235159210729474	0.0465608585529965	0.19828591352016	0.843176006263891	0.868268979779519	-7.47069867057147
"TXNDC15"	-0.0137726204285959	3.61774348842202	-0.197980348892915	0.84341450643879	0.868425150781292	-7.47075953857701
"RIMBP3C"	0.00111027235100439	0.0156439747118555	0.196849112192847	0.844297589015782	0.869244918167181	-7.47098406270636
"MTCO1P40"	-0.0605362604384914	1.72249077627407	-0.196387463156042	0.844658025301357	0.869442907562316	-7.47107531988282
"INTS6L-AS1"	-0.00410246197972108	0.115401665556825	-0.196302103266503	0.84472467435016	0.869442907562316	-7.47109217007303
"SEZ6L"	0.00863701136015438	0.10352470043906	0.196268734525757	0.844750728987546	0.869442907562316	-7.4710987551301
"EPHA2"	0.0356927009803494	4.16708316427719	0.19492175299327	0.845802608638277	0.870435945907458	-7.47136363725585
"RGPD1"	0.00101760126652088	0.00821200504437956	0.194725915268353	0.845955564720511	0.870503771064531	-7.47140199670128
"MINOS1P2"	-0.00891689391257719	0.243326195475513	-0.193712395974298	0.846747252452345	0.871228781204183	-7.47159990265628
"PPP1R9B"	-0.0163098491763156	4.36081672417096	-0.193569225076428	0.846859099824087	0.871254217926015	-7.4716277758852
"EYA1"	-0.0182324707386491	0.498931717902491	-0.190305651954777	0.849409498201988	0.873788188665763	-7.47225755926163
"TSNARE1"	-0.0147990636372808	1.98548870388978	-0.190120036491704	0.849554600182889	0.873847562418113	-7.47229305650938
"AGBL5-AS1"	-0.00381434375815964	0.10930049175438	-0.189872032501531	0.849748481476188	0.873957092950928	-7.47234043096254
"NCAM1"	-0.0210002164948843	0.481713675166435	-0.189045992783668	0.850394318269968	0.874463155153075	-7.47249777778805
"DUSP8P5"	-0.00786071572954383	0.595697878952053	-0.189019007459884	0.850415418386366	0.874463155153075	-7.47250290647886
"FTH1P10"	-0.0149896217150701	0.825066486642974	-0.188680731393499	0.850679929303142	0.874645208002408	-7.4725671354006
"LLGL2"	0.0183702812866673	3.82254654114386	0.188442211606736	0.850866447229473	0.874663398742343	-7.4726123543491
"RFPL3S"	0.00385160509500002	0.140049638792725	0.188434402050532	0.850872554296551	0.874663398742343	-7.47261383393034
"MIF4GD"	0.0124864888526317	3.69462370146368	0.187004780696045	0.851990669443086	0.875722756134326	-7.47288365442135
"LATS1"	-0.0110629911315789	2.41214526457053	-0.186190896473702	0.852627347835244	0.876287099522347	-7.47303634602339
"MT-RNR2"	-0.0223251340368424	11.463120768543	-0.184692179519039	0.853800005596898	0.877402122697459	-7.47331577677766
"RORA-AS1"	0.00337863437455788	0.137710262572488	0.183794767366755	0.854502334639219	0.878033636086332	-7.47348201593209
"SAMD8"	-0.0126152463850877	2.47053617429851	-0.183283000552207	0.854902903846389	0.878354981862107	-7.47357645473301
"POU5F1P6"	0.00374208486005614	0.0805646434468526	0.183066115996401	0.855072674777164	0.878364948701443	-7.4736163980889
"CCDC122"	0.00772433024751051	0.719293405952808	0.182950502791297	0.855163176214357	0.878364948701443	-7.47363767111404
"GNE"	-0.0140249905750873	2.66964020025877	-0.182933975240834	0.855176114055725	0.878364948701443	-7.47364071111402
"TMCO5A"	-0.00128504349327035	0.0153647679041946	-0.181930379250353	0.855961807342991	0.879081654865966	-7.47382479347201
"OSBPL5"	-0.018222002007684	2.39682559969826	-0.181266036009646	0.856481986732727	0.879467486005758	-7.47394609242535
"TM4SF1"	-0.0321025723333328	6.43028787509263	-0.18122593901487	0.856513384621008	0.879467486005758	-7.47395339933421
"ABLIM2"	0.0125282439266666	0.829469753897193	0.180766816932913	0.856872915829702	0.879746320153699	-7.47403695037755
"ZNF620"	0.0102201567181228	1.02438961280545	0.178204811087233	0.858879732355869	0.881716181455568	-7.47449929535104
"DENND6A-DT"	0.00104829919070965	0.0142619274609846	0.177871587000883	0.859140814635656	0.881888097016294	-7.47455894494134
"MTRNR2L10"	0.00238679056558247	0.0875402010911719	0.177765965245247	0.859223572922975	0.881888097016294	-7.47457782873234
"FBXO31"	-0.00945128064491252	2.32453065676386	-0.17702151563223	0.859806919260182	0.882396263608561	-7.47471060864069
"SPPL2A"	-0.0107003448489476	3.49033170891605	-0.175849759276181	0.86072525759187	0.883248083726906	-7.47491847475292
"TMEM189-UBE2V1"	0.000978484036203334	0.0119291949240625	0.174247836262307	0.861981038182055	0.884445965711117	-7.47520041865525
"DRAM2"	-0.0117008525821056	4.01681015723333	-0.172996437860928	0.862962281422332	0.885361938465509	-7.47541887493619
"TMEM97"	-0.020417793391053	3.77286881243833	-0.172815447073361	0.863104217216241	0.885416718523021	-7.4754503401861
"MTND2P40"	0.00314272054532631	0.0812409868433825	0.172672839909305	0.863216055128946	0.885440614554257	-7.4754751092553
"SMIM5"	-0.0165291872021984	0.703127864681954	-0.171747124333143	0.863942103607529	0.886094465238492	-7.47563539747657
"FAM228A"	0.0133280079745104	0.292050296257975	0.170418782406797	0.864984139420954	0.887072238150912	-7.47586389622161
